BPCL | 2017-03 | ROE_ANOMALY | computed=30.85% source=41.90% diff=11.05pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
BPCL | 2018-03 | ROCE_ANOMALY | computed=24.56% source=32.10% diff=7.54pp | category=version difference
BPCL | 2018-03 | ROE_ANOMALY | computed=26.74% source=41.90% diff=15.16pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
BPCL | 2019-03 | ROCE_ANOMALY | computed=21.63% source=32.10% diff=10.47pp | category=version difference
BPCL | 2019-03 | ROE_ANOMALY | computed=22.00% source=41.90% diff=19.90pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
BPCL | 2020-03 | ROCE_ANOMALY | computed=10.16% source=32.10% diff=21.94pp | category=version difference
BPCL | 2020-03 | ROE_ANOMALY | computed=10.04% source=41.90% diff=31.86pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
BPCL | 2021-03 | ROCE_ANOMALY | computed=26.36% source=32.10% diff=5.74pp | category=version difference
BPCL | 2021-03 | ROE_ANOMALY | computed=32.34% source=41.90% diff=9.56pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
BPCL | 2022-03 | ROCE_ANOMALY | computed=20.68% source=32.10% diff=11.42pp | category=version difference
BPCL | 2022-03 | ROE_ANOMALY | computed=22.51% source=41.90% diff=19.39pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
BPCL | 2023-03 | ROCE_ANOMALY | computed=10.52% source=32.10% diff=21.58pp | category=version difference
BPCL | 2023-03 | ROE_ANOMALY | computed=3.98% source=41.90% diff=37.92pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
BPCL | 2024-03 | ROE_ANOMALY | computed=35.51% source=41.90% diff=6.39pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
BRITANNIA | 2013-03 | ROE_ANOMALY | computed=46.59% source=57.10% diff=10.51pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
BRITANNIA | 2014-03 | ROCE_ANOMALY | computed=69.73% source=48.90% diff=20.83pp | category=version difference
BRITANNIA | 2014-03 | ROE_ANOMALY | computed=49.50% source=57.10% diff=7.60pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
BRITANNIA | 2015-03 | ROCE_ANOMALY | computed=78.99% source=48.90% diff=30.09pp | category=version difference
BRITANNIA | 2016-03 | ROCE_ANOMALY | computed=60.23% source=48.90% diff=11.33pp | category=version difference
BRITANNIA | 2016-03 | ROE_ANOMALY | computed=39.44% source=57.10% diff=17.66pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
BRITANNIA | 2017-03 | ROE_ANOMALY | computed=32.83% source=57.10% diff=24.27pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
BRITANNIA | 2018-03 | ROE_ANOMALY | computed=29.48% source=57.10% diff=27.62pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
BRITANNIA | 2019-03 | ROE_ANOMALY | computed=27.16% source=57.10% diff=29.94pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
BRITANNIA | 2020-03 | ROCE_ANOMALY | computed=35.45% source=48.90% diff=13.45pp | category=version difference
BRITANNIA | 2020-03 | ROE_ANOMALY | computed=31.66% source=57.10% diff=25.44pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
BRITANNIA | 2023-03 | ROE_ANOMALY | computed=65.53% source=57.10% diff=8.43pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
BRITANNIA | 2024-03 | ROCE_ANOMALY | computed=56.24% source=48.90% diff=7.34pp | category=version difference
CANBK | 2013-03 | OPM_MISMATCH | computed=21.18% reported=655.00% | category=formula discrepancy
CANBK | 2013-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CANBK | 2013-03 | ROE_ANOMALY | computed=11.90% source=17.90% diff=6.00pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
CANBK | 2014-03 | OPM_MISMATCH | computed=24.35% reported=-672.00% | category=formula discrepancy
CANBK | 2014-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CANBK | 2014-03 | ROE_ANOMALY | computed=8.85% source=17.90% diff=9.05pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
CANBK | 2015-03 | OPM_MISMATCH | computed=23.51% reported=-621.00% | category=formula discrepancy
CANBK | 2015-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CANBK | 2015-03 | ROE_ANOMALY | computed=9.02% source=17.90% diff=8.88pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
CANBK | 2016-03 | OPM_MISMATCH | computed=40.38% reported=-8008.00% | category=formula discrepancy
CANBK | 2016-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CANBK | 2016-03 | ROE_ANOMALY | computed=-7.82% source=17.90% diff=25.72pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
CANBK | 2017-03 | OPM_MISMATCH | computed=37.85% reported=-5775.00% | category=formula discrepancy
CANBK | 2017-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CANBK | 2017-03 | ROE_ANOMALY | computed=4.07% source=17.90% diff=13.83pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
CANBK | 2018-03 | OPM_MISMATCH | computed=61.87% reported=-13350.00% | category=formula discrepancy
CANBK | 2018-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CANBK | 2018-03 | ROE_ANOMALY | computed=-10.50% source=17.90% diff=28.40pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
CANBK | 2019-03 | OPM_MISMATCH | computed=56.73% reported=-11590.00% | category=formula discrepancy
CANBK | 2019-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CANBK | 2019-03 | ROE_ANOMALY | computed=1.85% source=17.90% diff=16.05pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
CANBK | 2020-03 | OPM_MISMATCH | computed=53.88% reported=-12867.00% | category=formula discrepancy
CANBK | 2020-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CANBK | 2020-03 | ROE_ANOMALY | computed=-4.66% source=17.90% diff=22.56pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
CANBK | 2021-03 | OPM_MISMATCH | computed=61.83% reported=-18367.00% | category=formula discrepancy
CANBK | 2021-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CANBK | 2021-03 | ROE_ANOMALY | computed=4.74% source=17.90% diff=13.16pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
CANBK | 2022-03 | OPM_MISMATCH | computed=58.39% reported=-13657.00% | category=formula discrepancy
CANBK | 2022-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CANBK | 2022-03 | ROE_ANOMALY | computed=8.80% source=17.90% diff=9.10pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
CANBK | 2023-03 | OPM_MISMATCH | computed=49.80% reported=-9877.00% | category=formula discrepancy
CANBK | 2023-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CANBK | 2024-03 | OPM_MISMATCH | computed=41.75% reported=-7745.00% | category=formula discrepancy
CANBK | 2024-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CHOLAFIN | 2013-03 | OPM_MISMATCH | computed=26.77% reported=472.00% | category=formula discrepancy
CHOLAFIN | 2013-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CHOLAFIN | 2013-03 | ROCE_ANOMALY | computed=4.10% source=10.40% diff=6.30pp | category=version difference
CHOLAFIN | 2014-03 | OPM_MISMATCH | computed=28.42% reported=578.00% | category=formula discrepancy
CHOLAFIN | 2014-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CHOLAFIN | 2014-03 | ROCE_ANOMALY | computed=4.67% source=10.40% diff=5.73pp | category=version difference
CHOLAFIN | 2015-03 | OPM_MISMATCH | computed=28.56% reported=696.00% | category=formula discrepancy
CHOLAFIN | 2015-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CHOLAFIN | 2015-03 | ROCE_ANOMALY | computed=4.77% source=10.40% diff=5.63pp | category=version difference
CHOLAFIN | 2016-03 | OPM_MISMATCH | computed=30.04% reported=899.00% | category=formula discrepancy
CHOLAFIN | 2016-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CHOLAFIN | 2016-03 | ROCE_ANOMALY | computed=4.91% source=10.40% diff=5.49pp | category=version difference
CHOLAFIN | 2017-03 | OPM_MISMATCH | computed=28.16% reported=1143.00% | category=formula discrepancy
CHOLAFIN | 2017-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CHOLAFIN | 2017-03 | ROCE_ANOMALY | computed=4.74% source=10.40% diff=5.66pp | category=version difference
CHOLAFIN | 2018-03 | OPM_MISMATCH | computed=26.10% reported=1451.00% | category=formula discrepancy
CHOLAFIN | 2018-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CHOLAFIN | 2018-03 | ROCE_ANOMALY | computed=3.40% source=10.40% diff=7.00pp | category=version difference
CHOLAFIN | 2019-03 | OPM_MISMATCH | computed=22.96% reported=1888.00% | category=formula discrepancy
CHOLAFIN | 2019-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CHOLAFIN | 2019-03 | ROCE_ANOMALY | computed=2.92% source=10.40% diff=7.48pp | category=version difference
CHOLAFIN | 2020-03 | OPM_MISMATCH | computed=27.79% reported=1699.00% | category=formula discrepancy
CHOLAFIN | 2020-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CHOLAFIN | 2020-03 | ROCE_ANOMALY | computed=3.86% source=10.40% diff=6.54pp | category=version difference
CHOLAFIN | 2020-03 | ROE_ANOMALY | computed=12.85% source=20.20% diff=7.35pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
CHOLAFIN | 2021-03 | OPM_MISMATCH | computed=30.40% reported=2094.00% | category=formula discrepancy
CHOLAFIN | 2021-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CHOLAFIN | 2021-03 | ROCE_ANOMALY | computed=4.00% source=10.40% diff=6.40pp | category=version difference
CHOLAFIN | 2022-03 | OPM_MISMATCH | computed=28.83% reported=2924.00% | category=formula discrepancy
CHOLAFIN | 2022-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CHOLAFIN | 2022-03 | ROCE_ANOMALY | computed=3.65% source=10.40% diff=6.75pp | category=version difference
CHOLAFIN | 2023-03 | OPM_MISMATCH | computed=28.10% reported=3515.00% | category=formula discrepancy
CHOLAFIN | 2023-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CHOLAFIN | 2023-03 | ROCE_ANOMALY | computed=3.27% source=10.40% diff=7.13pp | category=version difference
CHOLAFIN | 2024-03 | OPM_MISMATCH | computed=28.10% reported=4548.00% | category=formula discrepancy
CHOLAFIN | 2024-03 | FINANCIALS_SECTOR_CARVEOUT | high_leverage_flag suppressed (structurally normal for banks/NBFCs/insurance) | category=data source issue
CHOLAFIN | 2024-03 | ROCE_ANOMALY | computed=3.51% source=10.40% diff=6.89pp | category=version difference
CIPLA | 2013-03 | OPM_MISMATCH | computed=73.26% reported=2214.00% | category=formula discrepancy
CIPLA | 2013-03 | ROCE_ANOMALY | computed=61.01% source=22.80% diff=38.21pp | category=version difference
CIPLA | 2014-03 | OPM_MISMATCH | computed=78.90% reported=2147.00% | category=formula discrepancy
CIPLA | 2014-03 | ROCE_ANOMALY | computed=71.22% source=22.80% diff=48.42pp | category=version difference
CIPLA | 2015-03 | OPM_MISMATCH | computed=80.94% reported=2163.00% | category=formula discrepancy
CIPLA | 2015-03 | ROCE_ANOMALY | computed=73.59% source=22.80% diff=50.79pp | category=version difference
CIPLA | 2015-03 | ROE_ANOMALY | computed=11.38% source=16.80% diff=5.42pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
CIPLA | 2016-03 | OPM_MISMATCH | computed=82.02% reported=2480.00% | category=formula discrepancy
CIPLA | 2016-03 | ROCE_ANOMALY | computed=67.76% source=22.80% diff=44.96pp | category=version difference
CIPLA | 2017-03 | OPM_MISMATCH | computed=82.66% reported=2496.00% | category=formula discrepancy
CIPLA | 2017-03 | ROCE_ANOMALY | computed=71.53% source=22.80% diff=48.73pp | category=version difference
CIPLA | 2017-03 | ROE_ANOMALY | computed=8.25% source=16.80% diff=8.55pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
CIPLA | 2018-03 | OPM_MISMATCH | computed=81.35% reported=2826.00% | category=formula discrepancy
CIPLA | 2018-03 | ROCE_ANOMALY | computed=67.38% source=22.80% diff=44.58pp | category=version difference
CIPLA | 2018-03 | ROE_ANOMALY | computed=9.96% source=16.80% diff=6.84pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
CIPLA | 2019-03 | OPM_MISMATCH | computed=81.07% reported=3097.00% | category=formula discrepancy
CIPLA | 2019-03 | ROCE_ANOMALY | computed=68.73% source=22.80% diff=45.93pp | category=version difference
CIPLA | 2019-03 | ROE_ANOMALY | computed=9.94% source=16.80% diff=6.86pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
CIPLA | 2020-03 | OPM_MISMATCH | computed=81.29% reported=3206.00% | category=formula discrepancy
CIPLA | 2020-03 | ROCE_ANOMALY | computed=75.06% source=22.80% diff=52.26pp | category=version difference
CIPLA | 2020-03 | ROE_ANOMALY | computed=9.52% source=16.80% diff=7.28pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
CIPLA | 2021-03 | OPM_MISMATCH | computed=77.80% reported=4252.00% | category=formula discrepancy
CIPLA | 2021-03 | ROCE_ANOMALY | computed=73.40% source=22.80% diff=50.60pp | category=version difference
CIPLA | 2022-03 | OPM_MISMATCH | computed=79.08% reported=4553.00% | category=formula discrepancy
CIPLA | 2022-03 | ROCE_ANOMALY | computed=78.70% source=22.80% diff=55.90pp | category=version difference
CIPLA | 2023-03 | OPM_MISMATCH | computed=77.91% reported=5027.00% | category=formula discrepancy
CIPLA | 2023-03 | ROCE_ANOMALY | computed=73.31% source=22.80% diff=50.51pp | category=version difference
CIPLA | 2024-03 | OPM_MISMATCH | computed=75.59% reported=6291.00% | category=formula discrepancy
CIPLA | 2024-03 | ROCE_ANOMALY | computed=71.55% source=22.80% diff=48.75pp | category=version difference
COALINDIA | 2013-03 | OPM_MISMATCH | computed=73.52% reported=18087.00% | category=formula discrepancy
COALINDIA | 2013-03 | ROCE_ANOMALY | computed=100.93% source=63.60% diff=37.33pp | category=version difference
COALINDIA | 2013-03 | ROE_ANOMALY | computed=35.81% source=52.00% diff=16.19pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
COALINDIA | 2014-03 | OPM_MISMATCH | computed=74.84% reported=17766.00% | category=formula discrepancy
COALINDIA | 2014-03 | ROCE_ANOMALY | computed=124.15% source=63.60% diff=60.55pp | category=version difference
COALINDIA | 2014-03 | ROE_ANOMALY | computed=35.64% source=52.00% diff=16.36pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
COALINDIA | 2015-03 | OPM_MISMATCH | computed=76.60% reported=17343.00% | category=formula discrepancy
COALINDIA | 2015-03 | ROCE_ANOMALY | computed=139.35% source=63.60% diff=75.75pp | category=version difference
COALINDIA | 2015-03 | ROE_ANOMALY | computed=34.02% source=52.00% diff=17.98pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
COALINDIA | 2016-03 | OPM_MISMATCH | computed=75.96% reported=18714.00% | category=formula discrepancy
COALINDIA | 2016-03 | ROCE_ANOMALY | computed=164.22% source=63.60% diff=100.62pp | category=version difference
COALINDIA | 2016-03 | ROE_ANOMALY | computed=40.96% source=52.00% diff=11.04pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
COALINDIA | 2017-03 | OPM_MISMATCH | computed=84.07% reported=12448.00% | category=formula discrepancy
COALINDIA | 2017-03 | ROCE_ANOMALY | computed=238.75% source=63.60% diff=175.15pp | category=version difference
COALINDIA | 2017-03 | ROE_ANOMALY | computed=37.85% source=52.00% diff=14.15pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
COALINDIA | 2018-03 | OPM_MISMATCH | computed=89.10% reported=9288.00% | category=formula discrepancy
COALINDIA | 2018-03 | ROCE_ANOMALY | computed=349.82% source=63.60% diff=286.22pp | category=version difference
COALINDIA | 2018-03 | ROE_ANOMALY | computed=34.88% source=52.00% diff=17.12pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
COALINDIA | 2019-03 | OPM_MISMATCH | computed=74.89% reported=25007.00% | category=formula discrepancy
COALINDIA | 2019-03 | ROCE_ANOMALY | computed=260.26% source=63.60% diff=196.66pp | category=version difference
COALINDIA | 2019-03 | ROE_ANOMALY | computed=66.01% source=52.00% diff=14.01pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
COALINDIA | 2020-03 | OPM_MISMATCH | computed=77.54% reported=21581.00% | category=formula discrepancy
COALINDIA | 2020-03 | ROCE_ANOMALY | computed=193.11% source=63.60% diff=129.51pp | category=version difference
COALINDIA | 2021-03 | OPM_MISMATCH | computed=79.31% reported=18628.00% | category=formula discrepancy
COALINDIA | 2021-03 | ROCE_ANOMALY | computed=168.43% source=63.60% diff=104.83pp | category=version difference
COALINDIA | 2021-03 | ROE_ANOMALY | computed=34.78% source=52.00% diff=17.22pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
COALINDIA | 2022-03 | OPM_MISMATCH | computed=77.47% reported=24721.00% | category=formula discrepancy
COALINDIA | 2022-03 | ROCE_ANOMALY | computed=182.22% source=63.60% diff=118.62pp | category=version difference
COALINDIA | 2022-03 | ROE_ANOMALY | computed=40.28% source=52.00% diff=11.72pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
COALINDIA | 2023-03 | OPM_MISMATCH | computed=68.01% reported=44232.00% | category=formula discrepancy
COALINDIA | 2023-03 | ROCE_ANOMALY | computed=144.31% source=63.60% diff=80.71pp | category=version difference
COALINDIA | 2024-03 | OPM_MISMATCH | computed=66.29% reported=47971.00% | category=formula discrepancy
COALINDIA | 2024-03 | ROCE_ANOMALY | computed=105.75% source=63.60% diff=42.15pp | category=version difference
COALINDIA | 2024-03 | ROE_ANOMALY | computed=45.17% source=52.00% diff=6.83pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DABUR | 2013-03 | ROCE_ANOMALY | computed=33.64% source=22.30% diff=11.34pp | category=version difference
DABUR | 2013-03 | ROE_ANOMALY | computed=36.56% source=19.20% diff=17.36pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DABUR | 2014-03 | ROCE_ANOMALY | computed=38.29% source=22.30% diff=15.99pp | category=version difference
DABUR | 2014-03 | ROE_ANOMALY | computed=34.49% source=19.20% diff=15.29pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DABUR | 2015-03 | ROCE_ANOMALY | computed=36.06% source=22.30% diff=13.76pp | category=version difference
DABUR | 2015-03 | ROE_ANOMALY | computed=31.84% source=19.20% diff=12.64pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DABUR | 2016-03 | ROCE_ANOMALY | computed=34.87% source=22.30% diff=12.57pp | category=version difference
DABUR | 2016-03 | ROE_ANOMALY | computed=30.06% source=19.20% diff=10.86pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DABUR | 2017-03 | ROCE_ANOMALY | computed=31.05% source=22.30% diff=8.75pp | category=version difference
DABUR | 2017-03 | ROE_ANOMALY | computed=26.41% source=19.20% diff=7.21pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DABUR | 2018-03 | ROCE_ANOMALY | computed=28.72% source=22.30% diff=6.42pp | category=version difference
DABUR | 2019-03 | ROCE_ANOMALY | computed=30.99% source=22.30% diff=8.69pp | category=version difference
DABUR | 2019-03 | ROE_ANOMALY | computed=25.67% source=19.20% diff=6.47pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DABUR | 2020-03 | ROCE_ANOMALY | computed=28.02% source=22.30% diff=5.72pp | category=version difference
DABUR | 2021-03 | ROCE_ANOMALY | computed=28.47% source=22.30% diff=6.17pp | category=version difference
DIVISLAB | 2013-03 | ROCE_ANOMALY | computed=33.98% source=16.50% diff=17.48pp | category=version difference
DIVISLAB | 2013-03 | ROE_ANOMALY | computed=24.07% source=12.20% diff=11.87pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DIVISLAB | 2014-03 | ROCE_ANOMALY | computed=36.42% source=16.50% diff=19.92pp | category=version difference
DIVISLAB | 2014-03 | ROE_ANOMALY | computed=26.08% source=12.20% diff=13.88pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DIVISLAB | 2015-03 | ROCE_ANOMALY | computed=34.37% source=16.50% diff=17.87pp | category=version difference
DIVISLAB | 2015-03 | ROE_ANOMALY | computed=24.37% source=12.20% diff=12.17pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DIVISLAB | 2016-03 | ROCE_ANOMALY | computed=34.97% source=16.50% diff=18.47pp | category=version difference
DIVISLAB | 2016-03 | ROE_ANOMALY | computed=26.23% source=12.20% diff=14.03pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DIVISLAB | 2017-03 | ROCE_ANOMALY | computed=28.22% source=16.50% diff=11.72pp | category=version difference
DIVISLAB | 2017-03 | ROE_ANOMALY | computed=19.79% source=12.20% diff=7.59pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DIVISLAB | 2018-03 | ROCE_ANOMALY | computed=22.98% source=16.50% diff=6.48pp | category=version difference
DIVISLAB | 2019-03 | ROCE_ANOMALY | computed=28.71% source=16.50% diff=12.21pp | category=version difference
DIVISLAB | 2019-03 | ROE_ANOMALY | computed=19.45% source=12.20% diff=7.25pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DIVISLAB | 2020-03 | ROCE_ANOMALY | computed=27.38% source=16.50% diff=10.88pp | category=version difference
DIVISLAB | 2020-03 | ROE_ANOMALY | computed=18.84% source=12.20% diff=6.64pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DIVISLAB | 2021-03 | ROCE_ANOMALY | computed=31.44% source=16.50% diff=14.94pp | category=version difference
DIVISLAB | 2021-03 | ROE_ANOMALY | computed=21.34% source=12.20% diff=9.14pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DIVISLAB | 2022-03 | ROCE_ANOMALY | computed=34.07% source=16.50% diff=17.57pp | category=version difference
DIVISLAB | 2022-03 | ROE_ANOMALY | computed=25.24% source=12.20% diff=13.04pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DLF | 2015-03 | ROE_ANOMALY | computed=1.85% source=6.95% diff=5.10pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DLF | 2016-03 | ROE_ANOMALY | computed=1.27% source=6.95% diff=5.68pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DLF | 2018-03 | ROCE_ANOMALY | computed=22.92% source=5.74% diff=17.18pp | category=version difference
DLF | 2018-03 | ROE_ANOMALY | computed=12.68% source=6.95% diff=5.73pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DLF | 2020-03 | ROE_ANOMALY | computed=-1.71% source=6.95% diff=8.66pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DMART | 2016-03 | ROCE_ANOMALY | computed=25.10% source=19.40% diff=5.70pp | category=version difference
DMART | 2016-03 | ROE_ANOMALY | computed=21.04% source=14.50% diff=6.54pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DMART | 2018-03 | ROCE_ANOMALY | computed=28.21% source=19.40% diff=8.81pp | category=version difference
DMART | 2019-03 | ROCE_ANOMALY | computed=26.74% source=19.40% diff=7.34pp | category=version difference
DMART | 2021-03 | ROE_ANOMALY | computed=9.02% source=14.50% diff=5.48pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DRREDDY | 2017-03 | ROCE_ANOMALY | computed=15.39% source=26.50% diff=11.11pp | category=version difference
DRREDDY | 2017-03 | ROE_ANOMALY | computed=10.54% source=21.40% diff=10.86pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DRREDDY | 2018-03 | ROCE_ANOMALY | computed=14.20% source=26.50% diff=12.30pp | category=version difference
DRREDDY | 2018-03 | ROE_ANOMALY | computed=7.53% source=21.40% diff=13.87pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DRREDDY | 2019-03 | ROCE_ANOMALY | computed=19.92% source=26.50% diff=6.58pp | category=version difference
DRREDDY | 2019-03 | ROE_ANOMALY | computed=13.90% source=21.40% diff=7.50pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DRREDDY | 2020-03 | ROCE_ANOMALY | computed=17.67% source=26.50% diff=8.83pp | category=version difference
DRREDDY | 2020-03 | ROE_ANOMALY | computed=12.99% source=21.40% diff=8.41pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DRREDDY | 2021-03 | ROCE_ANOMALY | computed=20.36% source=26.50% diff=6.14pp | category=version difference
DRREDDY | 2021-03 | ROE_ANOMALY | computed=11.07% source=21.40% diff=10.33pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
DRREDDY | 2022-03 | ROCE_ANOMALY | computed=19.13% source=26.50% diff=7.37pp | category=version difference
DRREDDY | 2022-03 | ROE_ANOMALY | computed=11.36% source=21.40% diff=10.04pp | category=data source issue (source value likely stale/mis-scaled; ratio engine value used for analytics)
EICHERMOT | 2012-12 | ROCE_ANOMALY | computed=38.58% source=31.10% diff=7.48pp | category=version difference
